-40.99880132,48.20639207,32.64742831,"[-1, 0]"
-48.01165522,-23.99237207,19.75823958,"[-1, 0]"
-32.61697244,5.793992159,-49.04838835,Imaginary
-5.212445387,21.27268943,31.6352351,"[-10, -1)"
42.41921327,46.09480525,-25.84346087,"(0, 1]"
13.47476674,-32.23742225,-37.97260785,"(1, 10]"
-12.17494745,44.88904375,48.16193549,"[-1, 0]"
47.68066667,-1.599383246,-16.57784456,"(0, 1]"
-9.372370748,46.1372579,-43.24735726,"(1, 10]"
-21.78258883,-47.10992889,37.57171208,"[-10, -1)"
14.31980204,11.01778939,17.6229383,Imaginary
21.0247467,10.57967732,0.052720889,"[-1, 0]"
-21.49911663,-3.656825906,-22.05659508,Imaginary
9.937980412,-11.96465176,-36.87389455,"(1, 10]"
-9.185415358,-0.409580274,26.79225609,"[-10, -1)"
-18.60422475,-25.81943438,-18.52377162,Imaginary
-15.46790986,-10.2294879,-15.49636032,Imaginary
41.54126432,10.40686147,3.875484343,Imaginary
-31.56817661,38.22878179,-31.12409833,Imaginary
-18.48494572,-19.45577624,-9.435719984,Imaginary
-40.09067545,-14.33971373,21.62197976,"[-1, 0]"
46.56324348,-17.21660772,0.513674417,"(0, 1]"
23.4830897,-32.28954297,24.72798218,Imaginary
25.30038273,8.089078511,-49.51738366,"(1, 10]"
38.88445856,47.98917895,8.796546437,"[-1, 0]"
45.29995843,47.28720818,-29.03969722,"(0, 1]"
5.579408467,10.09373679,-9.368216716,"(0, 1]"
-48.85257889,-17.00306299,-49.98638437,Imaginary
2.880996134,-47.77592811,38.21247795,"(10, 100]"
41.46015062,-42.60379965,32.78712795,Imaginary
-24.34693652,38.34611888,-31.47043852,Imaginary
-43.79847629,-24.77785105,-39.02763204,Imaginary
-12.03976969,-8.768613768,-48.12582871,Imaginary
16.35462043,-38.6950563,1.645142815,"(1, 10]"
-49.97598407,-39.78071399,-13.40774084,Imaginary
-6.794681488,12.13878386,-17.38944468,Imaginary
-41.54573076,21.98990998,15.28807935,"[-1, 0]"
31.23960751,-47.31473266,27.03617515,Imaginary
45.71309374,-49.81356595,-23.57446088,"(1, 10]"
29.97557772,-37.59999231,10.03541929,"(0, 1]"
44.89546609,-46.46925247,-15.56645973,"(1, 10]"
19.96114071,20.71884976,47.83163558,Imaginary
8.214911115,-26.31261177,-37.05337954,"(1, 10]"
-22.45253594,-5.276107767,8.321339498,"[-1, 0]"
-15.63398647,13.37129989,-25.10548693,Imaginary
-3.730380163,43.36637143,47.63674481,"[-10, -1)"
-2.527751413,39.84893574,-48.8102275,"(1, 10]"
-2.341842768,14.84312865,20.81846077,"[-10, -1)"
3.606307976,-35.17994812,-26.95560435,"(10, 100]"
8.437333588,29.71161136,23.48142912,"[-10, -1)"
16.32616795,-5.174390509,48.97295309,Imaginary
-29.21641479,16.95051565,-31.30366304,Imaginary
34.87057165,17.38008871,-19.88333659,"(0, 1]"
-16.78106257,46.69604679,36.80301518,"[-1, 0]"
43.80802544,-9.263949362,34.82458551,Imaginary
37.80939579,-7.579096345,-16.76566057,"(0, 1]"
-29.67777944,-0.355321468,-4.586202534,Imaginary
-11.62377446,21.6207762,-44.30352842,Imaginary
-0.988081667,-48.10040361,-39.9691664,"[-100, -10)"
-4.718473037,-20.315454,17.73657272,"[-10, -1)"
-0.54487055,-35.26778964,39.53393702,"[-100, -10)"
24.649482,-48.67762315,29.38548468,Imaginary
-39.41803901,17.1732164,-9.788827005,Imaginary
-42.00864643,37.91942281,2.947508536,"[-1, 0]"
-12.82039936,-9.248122888,-12.75534024,Imaginary
11.54598773,-13.8792623,-14.34756199,"(1, 10]"
1.486036141,16.82234689,5.496942503,"[-1, 0]"
37.17833471,14.97192804,41.75943092,Imaginary
8.486596668,-16.94779276,-19.70983573,"(1, 10]"
2.731572691,-9.7754465,-8.475138548,"(1, 10]"
-30.68783015,44.39466924,-49.91380709,Imaginary
23.99766162,-14.36523109,23.64396889,Imaginary
20.17021401,-20.74720761,-27.43575855,"(1, 10]"
-29.38852947,-14.20641399,-11.52435133,Imaginary
-40.63418612,19.23582043,-41.90030797,Imaginary
47.01817743,-7.045819975,11.15000723,Imaginary
34.92916465,-35.25913644,-25.36570518,"(1, 10]"
10.19515421,-48.86647148,2.904691873,"(1, 10]"
6.379750157,-10.24262737,-47.80509126,"(1, 10]"
23.99209259,-6.862758279,-49.81783621,"(1, 10]"
8.859413147,-35.77751273,-1.864521384,"(1, 10]"
-8.434065586,24.74035349,14.03619205,"[-1, 0]"
38.65366683,46.23933006,-5.617200425,"(0, 1]"
9.555236931,-0.583027215,-6.117049581,"(0, 1]"
-13.59669591,11.3584537,41.39463557,"[-10, -1)"
1.421211312,-33.48681876,-10.2923823,"(10, 100]"
-36.25181018,41.62794667,46.54602302,"[-1, 0]"
-18.00013847,-26.52122904,-39.74473625,Imaginary
-26.31117713,-34.38079559,1.542398506,"[-10, -1)"
23.73670855,-24.1280237,-10.01849838,"(1, 10]"
-21.34093531,48.2040321,-31.3248394,Imaginary
5.403742571,16.48751255,21.0859861,Imaginary
27.48765127,36.43871091,-13.38287466,"(0, 1]"
-42.44687969,15.98379382,-13.54087386,Imaginary
-7.255748192,-24.60555061,11.15400744,"[-10, -1)"
40.29552792,3.996591714,42.20037143,Imaginary
5.242572122,32.10651666,30.81507029,"[-10, -1)"
32.00103065,21.25991084,31.19464779,Imaginary
-15.59875639,-21.79758264,-16.02371225,Imaginary
46.6285691,-29.18920972,6.60030035,Imaginary
23.36742539,23.22474033,10.31827255,Imaginary
-23.20043156,-47.04710122,-17.15115302,"[-10, -1)"
-46.89943671,31.63456162,-30.99304391,Imaginary
36.03723722,28.42216418,3.112356064,"[-1, 0]"
5.346818997,-21.73048316,-25.07687473,"(1, 10]"
44.61908088,37.58418508,-7.254765986,"(0, 1]"
32.00885239,-35.91009117,24.70115427,Imaginary
-26.71324518,-26.13260256,-42.41998131,Imaginary
13.1053864,14.58866049,-20.28502198,"(0, 1]"
-7.287672601,-3.57670083,-35.40726525,Imaginary
-6.148517606,19.98784258,14.85877418,"[-1, 0]"
40.4202948,2.263838786,-0.074748824,"(0, 1]"
23.20815402,-1.085650488,-27.50704297,"(1, 10]"
-42.82961071,-2.479096404,-43.56281598,Imaginary
-29.2808176,-11.61492234,-6.623225298,Imaginary
40.38943256,47.53440007,6.062134402,"[-1, 0]"
44.65693049,11.36759256,43.92751746,Imaginary
-33.23370962,13.99365525,16.47143575,"[-1, 0]"
17.34614926,-38.18091116,-6.383879676,"(1, 10]"
-11.99280779,4.435739913,-43.24336855,Imaginary
-21.77488329,26.49494382,-40.15912951,Imaginary
18.37358049,-47.74012906,22.37576005,"(1, 10]"
-22.91382741,20.88666268,-41.04382499,Imaginary
-0.764204295,49.86213767,-37.19779022,"(0, 1]"
-9.909356196,30.75950802,39.54628016,"[-1, 0]"
-43.90025496,-27.8154282,8.747865729,"[-1, 0]"
-7.115505283,8.247259607,21.41750748,"[-10, -1)"
-45.44321239,-44.35127304,-29.2102125,Imaginary
38.72030397,-11.37140782,11.23376471,Imaginary
-49.25203636,-26.98812746,5.782687676,"[-1, 0]"
37.40058745,-43.74045541,-37.05367226,"(1, 10]"
29.36628789,11.61649434,31.35811527,Imaginary
-26.09155844,19.99654281,-3.809637797,"(0, 1]"
-31.38024902,15.70036073,24.93099564,"[-1, 0]"
-9.870068019,-34.95950712,-42.26124728,Imaginary
-47.49494843,8.436375066,-45.22287742,Imaginary
-36.48502215,6.80423817,4.252644125,"[-1, 0]"
-20.10917014,-9.327167893,47.08699961,"[-10, -1)"
-17.53687275,-3.755778674,30.5479688,"[-10, -1)"
-22.74418156,47.00527243,-15.35777815,"(0, 1]"
-31.89380288,2.981099483,-22.220236,Imaginary
-27.70757084,-15.99000767,45.38483666,"[-10, -1)"
10.64283536,49.26343439,25.18709221,"[-1, 0]"
31.68751968,-18.31057478,47.36171487,Imaginary
-35.33617647,22.95296395,-49.9186198,Imaginary
23.99154492,-21.12025463,20.24800111,Imaginary
16.75620134,2.234319288,-11.95625849,"(0, 1]"
32.40363288,27.24125651,43.02834247,Imaginary
-10.54621613,49.11556309,17.73103256,"[-1, 0]"
-6.132118103,8.701105079,9.759904874,"[-1, 0]"
1.344057094,-31.11708599,7.064142193,"(10, 100]"
-36.01543342,-42.81659142,15.16354661,"[-10, -1)"
-41.43059355,28.5054865,-25.4018278,Imaginary
31.83510455,-3.340805458,-13.49967502,"(0, 1]"
43.5780677,7.310783277,-12.18447429,"(0, 1]"
-2.307479144,47.23813284,-20.92039864,"(0, 1]"
3.183797631,26.28042494,20.22819621,"[-1, 0]"
-0.981057014,49.44226051,-42.7987576,"(0, 1]"
-23.1983325,-49.68539261,31.45888282,"[-10, -1)"
-18.70412419,1.80073822,-47.52636872,Imaginary
-31.73419948,29.11213978,-17.55995207,Imaginary
-9.509406135,36.81022829,-2.160498554,"(0, 1]"
-45.56336784,42.58283073,-45.11285393,Imaginary
4.897454163,-38.63401886,-21.42439686,"(1, 10]"
46.45930596,20.09265993,2.665227861,Imaginary
-40.6988069,-31.87733791,-16.9316254,Imaginary
17.48200191,-49.82130452,-41.92763878,"(1, 10]"
-23.066104,31.31361431,-31.64229787,Imaginary
-24.88347074,44.87200358,-28.71664998,Imaginary
-0.619732788,10.90669212,-10.87703979,"(1, 10]"
-34.53061068,45.98518465,-4.22774309,"(0, 1]"
46.25144215,35.25804575,-47.83288073,"(0, 1]"
12.23973795,17.22707997,49.08862873,Imaginary
-25.24342262,-10.66235544,16.36933168,"[-10, -1)"
21.21595296,-35.96205868,-19.68557564,"(1, 10]"
-12.01125935,-2.459322571,21.98052771,"[-10, -1)"
-19.18623963,40.27369616,28.90276343,"[-1, 0]"
-0.939285295,-7.089897001,-24.71510459,Imaginary
49.98421737,-35.7306457,-12.77513871,"(0, 1]"
49.58043115,26.81603397,47.99229192,Imaginary
-40.23255049,-9.386267879,-45.61172743,Imaginary
5.122595365,1.403545809,-6.618664075,"(1, 10]"
48.21211258,-15.99023438,-9.905440133,"(0, 1]"
34.72613191,12.4413375,-28.8759197,"(0, 1]"
30.1327114,29.01659808,-2.983050302,"(0, 1]"
-9.31238486,32.39125947,17.27291597,"[-1, 0]"
18.66625998,25.78304155,-39.09520004,"(0, 1]"
-25.68126461,35.86425746,49.72206946,"[-1, 0]"
15.15541487,-42.93707544,-5.70118603,"(1, 10]"
23.05097689,34.10515622,-3.542011551,"(0, 1]"
19.0916702,-32.67523066,-30.65850305,"(1, 10]"
-4.347741018,-43.32971485,-18.73849468,"[-10, -1)"
-22.65073194,-17.9620145,-15.07803544,Imaginary
-44.20650358,-28.80916784,-14.87864068,Imaginary
-3.779689166,-40.09572436,35.13667666,"[-100, -10)"
18.43611069,43.37369694,-40.26499491,"(0, 1]"
44.44165789,34.76909449,-42.29043695,"(0, 1]"
4.203878925,43.21564872,-14.55060061,"(0, 1]"
-13.17713285,39.90668039,-11.34819534,"(0, 1]"
-44.23460857,40.62745169,29.89805469,"[-1, 0]"
-4.471360622,16.77214458,-47.99631904,Imaginary
38.25691255,-46.97112806,39.16682885,Imaginary
14.48247913,-7.922521156,-43.9737025,"(1, 10]"
-13.6139256,3.847669534,2.087317907,"[-1, 0]"
-1.592950122,18.90419105,25.73758252,"[-10, -1)"
11.81467376,33.51012144,12.47592216,"[-1, 0]"
9.889600894,32.07917489,19.2580627,"[-1, 0]"
0.466017949,-16.17826516,25.12688617,"(10, 100]"
-18.01216572,28.3860301,32.06641689,"[-1, 0]"
39.59787013,1.135701991,-26.28063624,"(0, 1]"
-5.507690203,-15.86056885,15.55415984,"[-10, -1)"
-33.20667948,3.38708607,40.99253813,"[-10, -1)"
31.20849708,46.45004884,15.40308722,"[-1, 0]"
28.06424419,-22.41785416,-30.88640972,"(1, 10]"
49.81340048,2.23980132,9.012121503,Imaginary
-25.46706138,-38.7341935,25.69915692,"[-10, -1)"
2.548676127,-3.713439731,34.37782854,Imaginary
10.61787531,30.99194595,-48.38135635,"(1, 10]"
40.77506107,-46.97212056,-17.71596399,"(1, 10]"
20.49140198,-41.11961137,6.099813715,"(1, 10]"
31.05540423,47.02734272,-38.52236413,"(0, 1]"
-39.02452044,19.7477098,20.33692275,"[-1, 0]"
-20.0829862,-42.47378863,35.51036749,"[-10, -1)"
4.605831298,8.550083242,-15.49202015,"(1, 10]"
6.329487878,-26.56575681,5.436890058,"(1, 10]"
7.871804762,-31.59425721,-2.496184684,"(1, 10]"
37.10272229,11.8612502,-26.04695663,"(0, 1]"
-4.315936661,-1.739093809,-42.74563808,Imaginary
46.48703623,-24.14759392,-48.0857567,"(1, 10]"
20.18848942,8.191511697,-10.78236955,"(0, 1]"
45.17997802,-47.60489884,31.04849111,Imaginary
-36.05140484,6.698984675,-48.06366617,Imaginary
-3.435411999,24.16908623,-12.79410164,"(0, 1]"
-25.84356786,27.01503753,17.82568413,"[-1, 0]"
-13.984749,-33.92337225,-13.86728746,"[-10, -1)"
-27.9094594,4.154155853,-22.42456704,Imaginary
37.85443937,-28.03268639,7.322757175,Imaginary
-5.941079608,34.36610841,9.920705914,"[-1, 0]"
12.71881752,-33.8356955,-41.67748927,"(1, 10]"
-2.154908219,21.53572218,-32.94894463,"(1, 10]"
6.044517068,-34.99825327,-3.098279361,"(1, 10]"
4.496559806,37.12536435,-37.27397932,"(0, 1]"
47.87564618,-40.30131376,3.756511945,"(0, 1]"
-8.26913611,-41.06728183,-19.17640881,"[-10, -1)"
-26.75442458,-28.477351,0.769494415,"[-10, -1)"
-36.45070073,-38.69512529,-37.21558141,Imaginary
-38.8746563,37.86506172,-48.65840764,Imaginary
-28.66708908,29.82173144,13.95030545,"[-1, 0]"
-4.306926143,-22.9706434,29.86621528,"[-10, -1)"
30.18659569,-10.6736622,29.61053798,Imaginary
30.21185716,47.62652276,-48.55170372,"(0, 1]"
13.0773627,11.76907096,-49.28586051,"(1, 10]"
30.26689499,-34.89373142,47.17780773,Imaginary
-5.768892209,-47.64074735,32.61342684,"[-10, -1)"
9.655464009,0.209524846,5.986831422,Imaginary
-16.19955121,34.0627102,1.191822317,"[-1, 0]"
-37.9992388,23.81521297,-4.830189761,Imaginary
-37.29291342,-48.12275131,-18.26258738,Imaginary
-28.66917047,-8.98562081,-15.73237704,Imaginary
8.622364361,22.04697101,5.711092934,"[-1, 0]"
38.8369695,-46.04704431,-46.88940675,"(1, 10]"
-4.517803006,46.32287409,-48.9251561,"(1, 10]"
-21.43988461,-36.43629781,-19.53390614,Imaginary
3.652223619,-38.98462744,28.25849236,"(1, 10]"
9.751683989,7.680315098,43.45095444,Imaginary
-1.282118064,-33.28362508,18.78246059,"[-100, -10)"
-33.19077019,-43.63196394,-4.87279022,"[-10, -1)"
-29.07517781,-41.65703642,8.133792241,"[-10, -1)"
-17.38505556,-20.1199965,-37.62497338,Imaginary
-24.34348929,37.59386368,-44.80911445,Imaginary
29.87737725,20.25925894,-0.621568817,"(0, 1]"
-16.56395867,25.98739214,-38.94727841,Imaginary
-4.382466223,-9.417084154,5.81480756,"[-10, -1)"
9.290079506,25.77523857,27.60998862,Imaginary
-18.52596093,-22.95632333,-12.79037532,Imaginary
-40.62835872,-41.71966095,13.09090868,"[-10, -1)"
29.78427932,21.17420226,6.116913635,Imaginary
12.12599075,37.15872312,0.634644743,"[-1, 0]"
-42.71440847,-24.74631625,-20.4448067,Imaginary
8.471806505,-2.547382225,-35.28796616,"(1, 10]"
3.543446759,46.16858745,41.57816752,"[-1, 0]"
48.27488806,-4.371598842,-9.41502437,"(0, 1]"
9.728246096,6.289069688,-25.69608229,"(1, 10]"
-23.47012426,3.481543886,-20.52272371,Imaginary
26.69717384,11.02733225,11.407128,Imaginary
-37.80858633,0.359714431,7.65477727,"[-1, 0]"
23.10035191,26.60296349,-33.49142922,"(0, 1]"
-11.39455577,12.17737394,2.885006709,"[-1, 0]"
-27.13834559,41.78165537,31.9553981,"[-1, 0]"
-28.85552149,32.94539631,9.52684125,"[-1, 0]"
4.332287275,-49.17934626,39.09427096,"(10, 100]"
28.05166778,42.78262817,-38.39070699,"(0, 1]"
36.53899013,15.98310391,32.07884357,Imaginary
-41.6016178,-46.79200877,10.08421044,"[-10, -1)"
24.32511723,21.57806811,43.66404392,Imaginary
-12.25989825,42.98366718,-45.47608177,Imaginary
45.20051912,-28.09715144,-16.50564252,"(0, 1]"
-43.42613651,-10.89628534,36.37314238,"[-10, -1)"
-4.817594017,47.66598647,23.85716366,"[-1, 0]"
18.1095253,-24.19355698,40.14744358,Imaginary
-9.015685265,-3.680280651,-20.40402081,Imaginary
2.643544552,14.07951876,30.93316521,Imaginary
-37.07242613,30.22399442,-6.084286761,"(0, 1]"
42.99443714,31.28754344,8.224015539,Imaginary
41.57442747,-44.4138287,-10.5658491,"(1, 10]"
-45.79976815,-12.64698046,48.07538557,"[-10, -1)"
47.97507593,-41.57708185,-38.36500954,"(1, 10]"
-27.25608555,49.89137728,49.25630368,"[-1, 0]"
3.181409488,-22.25572466,35.52617743,"(1, 10]"
10.8234089,-43.76911003,25.58823241,"(1, 10]"
14.10368488,-14.30566858,-25.6494908,"(1, 10]"
48.75906139,15.69340534,-3.481293657,"(0, 1]"
-3.005918718,-35.19400186,23.88025345,"[-100, -10)"
-15.35860592,-18.81552997,12.14592112,"[-10, -1)"
-0.696911101,-1.151119578,37.41947969,"[-10, -1)"
35.86756557,28.93222521,-1.930653741,"(0, 1]"
10.66050368,-48.87469999,-0.652762912,"(1, 10]"
27.63851822,41.62616941,-26.86399297,"(0, 1]"
12.72224206,34.99210844,25.73729543,Imaginary
31.94930717,42.94885366,-32.65062825,"(0, 1]"
-37.05474519,42.6477202,-24.77938987,Imaginary
5.966307009,-10.98708724,-4.397014437,"(1, 10]"
-8.966949254,41.98551033,25.51615782,"[-1, 0]"
-36.89170163,-27.19350828,-23.35192367,Imaginary
-17.73268986,-6.539099971,-15.87415609,Imaginary
46.1927475,4.572290846,8.180287771,Imaginary
42.82453655,-40.8666965,34.57033152,Imaginary
-47.51517317,17.39500602,43.49691735,"[-1, 0]"
-15.03361003,13.4371493,23.74531569,"[-1, 0]"
42.64274406,-48.10533287,29.53956498,Imaginary
23.10244532,40.33207855,48.29085673,Imaginary
-25.24020797,-6.860020986,-15.47872373,Imaginary
-0.151868969,4.247641125,27.02103751,"[-10, -1)"
10.82779528,13.93813316,39.33087346,Imaginary
-16.10143336,17.13017131,-24.96891136,Imaginary
43.73344076,10.41134573,-6.516445104,"(0, 1]"
37.86050345,-8.181566388,-16.20692592,"(0, 1]"
22.15098229,32.36882641,28.40024317,Imaginary
-3.110248319,-10.88258828,-16.4124788,Imaginary
-45.16738262,4.515795379,21.34380696,"[-1, 0]"
-6.775299281,48.84989196,-35.77866541,"(0, 1]"
-24.09810875,-24.67236652,28.68516429,"[-10, -1)"
39.02959645,45.92221563,14.92790981,Imaginary
-40.26416155,17.79920629,-45.13840009,Imaginary
-18.90891093,-38.80778732,30.53519394,"[-10, -1)"
-49.65412914,24.78249658,42.75950635,"[-1, 0]"
15.60709871,-47.41278267,-7.304557806,"(1, 10]"
13.58591371,-41.31132605,-10.11292903,"(1, 10]"
46.71235661,-48.01458197,4.710060923,"(0, 1]"
-30.54181346,24.88484487,-2.707884906,"(0, 1]"
-16.98944199,-19.50033962,6.926983077,"[-10, -1)"
17.57080278,28.85124707,-16.07769077,"(0, 1]"
-44.25112977,-36.77880024,-29.93992893,Imaginary
-10.63692217,21.78107012,-20.16435036,Imaginary
-45.89179133,21.48214011,28.54672712,"[-1, 0]"
-1.521039976,-42.87225238,21.92293261,"[-100, -10)"
10.01740446,41.73966808,-36.17241474,"(0, 1]"
-1.999832628,42.99786095,49.9056273,"[-10, -1)"
20.80359683,28.38764698,-28.87932308,"(0, 1]"
12.01459863,-19.9878123,6.501461551,"(1, 10]"
47.42393816,35.8152663,9.87026806,Imaginary
5.268090162,-44.29967979,-29.53515609,"(1, 10]"
20.95794478,35.1825957,-37.26023717,"(0, 1]"
-21.05693681,-5.350300507,-38.56473343,Imaginary
8.693135992,-48.21385725,-44.66460607,"(1, 10]"
29.88547429,-27.5794996,-44.63901144,"(1, 10]"
9.740173138,36.46401629,-13.5755765,"(0, 1]"
18.24274918,-8.798088436,-46.51537272,"(1, 10]"
-32.13942802,28.09872564,-24.96081687,Imaginary
-1.787060248,-40.98448681,49.16588143,"[-100, -10)"
-6.274523628,-13.90494237,-18.29910788,Imaginary
13.42062165,-24.88588438,-13.85790454,"(1, 10]"
34.41007851,46.35662965,-20.38333719,"(0, 1]"
-40.48431872,22.44802824,-21.94651964,Imaginary
20.39122762,49.24941353,-37.51417839,"(0, 1]"
8.861834857,-8.448625797,-26.67076942,"(1, 10]"
8.127748509,4.540618741,29.66590391,Imaginary
30.32364157,-42.7400028,-3.137495868,"(1, 10]"
-19.56610569,37.83409253,26.41929567,"[-1, 0]"
4.278436992,42.33371242,14.40091311,"[-1, 0]"
-27.83674242,-17.07218741,-0.105255433,"[-1, 0]"
-33.91067328,24.74671825,-46.47798413,Imaginary
40.81429824,-33.49345602,32.55661671,Imaginary
13.24578007,5.606471995,9.116680796,Imaginary
-17.22979744,2.688728093,3.327019667,"[-1, 0]"
-20.9099678,-3.169718508,-7.216478397,Imaginary
-37.18605049,-40.24219644,-15.30106241,Imaginary
-17.51463528,21.06975625,-4.904064373,"(0, 1]"
43.08263652,6.66633794,-24.35952276,"(0, 1]"
29.8325951,32.96359725,46.16489858,Imaginary
-25.60635715,-29.34099225,-13.80752066,Imaginary
-42.44183066,-0.12975815,21.25542141,"[-1, 0]"
29.42286221,21.82663994,29.15445159,Imaginary
-4.898159658,27.32794005,21.12232812,"[-1, 0]"
-15.02521454,20.3985867,-18.25625138,Imaginary
9.05185889,40.19365337,-48.14105623,"(0, 1]"
-21.2808089,27.591268,-29.3812119,Imaginary
-34.40793316,30.76863408,-16.87720475,Imaginary
-20.28713025,-32.59666206,-47.07713829,Imaginary
36.61569176,-15.27022057,21.46462153,Imaginary
6.031977256,4.101656175,10.00743968,Imaginary
-46.70481288,34.83721302,-22.42937965,Imaginary
8.347788826,22.31615805,10.62194188,"[-1, 0]"
32.76762281,49.73595682,45.25872108,Imaginary
1.697492836,28.91879609,-34.32904987,"(1, 10]"
-2.609361049,11.23450121,-37.78114186,Imaginary
-15.19120647,6.864999751,16.67767282,"[-1, 0]"
29.52606298,-8.214775101,-28.30917474,"(1, 10]"
